update_id,epoch,batch_index,sample_index,global_sample_index,tile_index,x_size,d_size,bl,batch_loss
19411,6,443,60,388220,52,64,64,1,0.162702531
19412,6,444,16,388240,52,64,64,1,0.372189641
19413,6,444,36,388260,52,64,64,13,0.372189641
19414,6,444,56,388280,52,64,64,1,0.372189641
19415,6,445,12,388300,52,64,64,1,0.235262156
19416,6,445,32,388320,52,64,64,3,0.235262156
19417,6,445,52,388340,52,64,64,5,0.235262156
19418,6,446,8,388360,52,64,64,2,0.261039317
19419,6,446,28,388380,52,64,64,1,0.261039317
19420,6,446,48,388400,52,64,64,1,0.261039317
19421,6,447,4,388420,52,64,64,1,0.211628586
19422,6,447,24,388440,52,64,64,10,0.211628586
19423,6,447,44,388460,52,64,64,9,0.211628586
19424,6,448,0,388480,52,64,64,8,0.170715764
19425,6,448,20,388500,52,64,64,1,0.170715764
19426,6,448,40,388520,52,64,64,1,0.170715764
19427,6,448,60,388540,52,64,64,1,0.170715764
19428,6,449,16,388560,52,64,64,10,0.37761274
19429,6,449,36,388580,52,64,64,1,0.37761274
19430,6,449,56,388600,52,64,64,2,0.37761274
19431,6,450,12,388620,52,64,64,3,0.213457793
19432,6,450,32,388640,52,64,64,1,0.213457793
19433,6,450,52,388660,52,64,64,4,0.213457793
19434,6,451,8,388680,52,64,64,1,0.243562222
19435,6,451,28,388700,52,64,64,1,0.243562222
19436,6,451,48,388720,52,64,64,1,0.243562222
19437,6,452,4,388740,52,64,64,1,0.320086539
19438,6,452,24,388760,52,64,64,16,0.320086539
19439,6,452,44,388780,52,64,64,1,0.320086539
19440,6,453,0,388800,52,64,64,1,0.156335056
19441,6,453,20,388820,52,64,64,2,0.156335056
19442,6,453,40,388840,52,64,64,1,0.156335056
19443,6,453,60,388860,52,64,64,1,0.156335056
19444,6,454,16,388880,52,64,64,1,0.47086674
19445,6,454,36,388900,52,64,64,1,0.47086674
19446,6,454,56,388920,52,64,64,1,0.47086674
19447,6,455,12,388940,52,64,64,6,0.40224576
19448,6,455,32,388960,52,64,64,4,0.40224576
19449,6,455,52,388980,52,64,64,1,0.40224576
19450,6,456,8,389000,52,64,64,1,0.318980575
19451,6,456,28,389020,52,64,64,2,0.318980575
19452,6,456,48,389040,52,64,64,1,0.318980575
19453,6,457,4,389060,52,64,64,4,0.235833257
19454,6,457,24,389080,52,64,64,1,0.235833257
19455,6,457,44,389100,52,64,64,7,0.235833257
19456,6,458,0,389120,52,64,64,2,0.156924456
19457,6,458,20,389140,52,64,64,5,0.156924456
19458,6,458,40,389160,52,64,64,1,0.156924456
19459,6,458,60,389180,52,64,64,1,0.156924456
19460,6,459,16,389200,52,64,64,1,0.228336573
19461,6,459,36,389220,52,64,64,1,0.228336573
19462,6,459,56,389240,52,64,64,1,0.228336573
19463,6,460,12,389260,52,64,64,2,0.237115502
19464,6,460,32,389280,52,64,64,1,0.237115502
19465,6,460,52,389300,52,64,64,6,0.237115502
19466,6,461,8,389320,52,64,64,1,0.246928409
19467,6,461,28,389340,52,64,64,1,0.246928409
19468,6,461,48,389360,52,64,64,1,0.246928409
19469,6,462,4,389380,52,64,64,2,0.125031099
19470,6,462,24,389400,52,64,64,1,0.125031099
19471,6,462,44,389420,52,64,64,1,0.125031099
19472,6,463,0,389440,52,64,64,1,0.302902222
19473,6,463,20,389460,52,64,64,1,0.302902222
19474,6,463,40,389480,52,64,64,2,0.302902222
19475,6,463,60,389500,52,64,64,8,0.302902222
19476,6,464,16,389520,52,64,64,1,0.323659658
19477,6,464,36,389540,52,64,64,1,0.323659658
19478,6,464,56,389560,52,64,64,1,0.323659658
19479,6,465,12,389580,52,64,64,5,0.198353291
19480,6,465,32,389600,52,64,64,1,0.198353291
19481,6,465,52,389620,52,64,64,1,0.198353291
19482,6,466,8,389640,52,64,64,7,0.203819305
19483,6,466,28,389660,52,64,64,1,0.203819305
19484,6,466,48,389680,52,64,64,1,0.203819305
19485,6,467,4,389700,52,64,64,1,0.235764682
19486,6,467,24,389720,52,64,64,7,0.235764682
19487,6,467,44,389740,52,64,64,2,0.235764682
19488,6,468,0,389760,52,64,64,1,0.266085893
19489,6,468,20,389780,52,64,64,3,0.266085893
19490,6,468,40,389800,52,64,64,2,0.266085893
19491,6,468,60,389820,52,64,64,5,0.266085893
19492,6,469,16,389840,52,64,64,2,0.220724642
19493,6,469,36,389860,52,64,64,1,0.220724642
19494,6,469,56,389880,52,64,64,1,0.220724642
19495,6,470,12,389900,52,64,64,1,0.179276764
19496,6,470,32,389920,52,64,64,1,0.179276764
19497,6,470,52,389940,52,64,64,1,0.179276764
19498,6,471,8,389960,52,64,64,1,0.134619296
19499,6,471,28,389980,52,64,64,1,0.134619296
19500,6,471,48,390000,52,64,64,3,0.134619296
19501,6,472,4,390020,52,64,64,1,0.174950451
19502,6,472,24,390040,52,64,64,1,0.174950451
19503,6,472,44,390060,52,64,64,1,0.174950451
19504,6,473,0,390080,52,64,64,1,0.232831299
19505,6,473,20,390100,52,64,64,1,0.232831299
19506,6,473,40,390120,52,64,64,1,0.232831299
19507,6,473,60,390140,52,64,64,1,0.232831299
19508,6,474,16,390160,52,64,64,2,0.375109464
19509,6,474,36,390180,52,64,64,1,0.375109464
19510,6,474,56,390200,52,64,64,7,0.375109464
19511,6,475,12,390220,52,64,64,10,0.248116031
19512,6,475,32,390240,52,64,64,1,0.248116031
19513,6,475,52,390260,52,64,64,1,0.248116031
19514,6,476,8,390280,52,64,64,1,0.244358718
19515,6,476,28,390300,52,64,64,1,0.244358718
19516,6,476,48,390320,52,64,64,2,0.244358718
19517,6,477,4,390340,52,64,64,1,0.198077142
19518,6,477,24,390360,52,64,64,2,0.198077142
19519,6,477,44,390380,52,64,64,1,0.198077142
19520,6,478,0,390400,52,64,64,1,0.282063901
19521,6,478,20,390420,52,64,64,1,0.282063901
19522,6,478,40,390440,52,64,64,1,0.282063901
19523,6,478,60,390460,52,64,64,11,0.282063901
19524,6,479,16,390480,52,64,64,1,0.266487092
19525,6,479,36,390500,52,64,64,1,0.266487092
19526,6,479,56,390520,52,64,64,1,0.266487092
19527,6,480,12,390540,52,64,64,1,0.379363358
19528,6,480,32,390560,52,64,64,2,0.379363358
19529,6,480,52,390580,52,64,64,1,0.379363358
19530,6,481,8,390600,52,64,64,1,0.287162393
19531,6,481,28,390620,52,64,64,1,0.287162393
19532,6,481,48,390640,52,64,64,1,0.287162393
19533,6,482,4,390660,52,64,64,1,0.254322618
19534,6,482,24,390680,52,64,64,1,0.254322618
19535,6,482,44,390700,52,64,64,1,0.254322618
19536,6,483,0,390720,52,64,64,2,0.221390784
19537,6,483,20,390740,52,64,64,1,0.221390784
19538,6,483,40,390760,52,64,64,1,0.221390784
19539,6,483,60,390780,52,64,64,1,0.221390784
19540,6,484,16,390800,52,64,64,5,0.340383738
19541,6,484,36,390820,52,64,64,1,0.340383738
19542,6,484,56,390840,52,64,64,1,0.340383738
19543,6,485,12,390860,52,64,64,1,0.202400416
19544,6,485,32,390880,52,64,64,2,0.202400416
19545,6,485,52,390900,52,64,64,2,0.202400416
19546,6,486,8,390920,52,64,64,3,0.147047237
19547,6,486,28,390940,52,64,64,1,0.147047237
19548,6,486,48,390960,52,64,64,1,0.147047237
19549,6,487,4,390980,52,64,64,6,0.434791088
19550,6,487,24,391000,52,64,64,1,0.434791088
19551,6,487,44,391020,52,64,64,1,0.434791088
19552,6,488,0,391040,52,64,64,13,0.187531516
19553,6,488,20,391060,52,64,64,1,0.187531516
19554,6,488,40,391080,52,64,64,14,0.187531516
19555,6,488,60,391100,52,64,64,1,0.187531516
19556,6,489,16,391120,52,64,64,4,0.132310897
19557,6,489,36,391140,52,64,64,3,0.132310897
19558,6,489,56,391160,52,64,64,1,0.132310897
19559,6,490,12,391180,52,64,64,1,0.38813585
19560,6,490,32,391200,52,64,64,2,0.38813585
19561,6,490,52,391220,52,64,64,9,0.38813585
19562,6,491,8,391240,52,64,64,5,0.309400797
19563,6,491,28,391260,52,64,64,1,0.309400797
19564,6,491,48,391280,52,64,64,1,0.309400797
19565,6,492,4,391300,52,64,64,1,0.255709112
19566,6,492,24,391320,52,64,64,5,0.255709112
19567,6,492,44,391340,52,64,64,1,0.255709112
19568,6,493,0,391360,52,64,64,1,0.303719521
19569,6,493,20,391380,52,64,64,1,0.303719521
19570,6,493,40,391400,52,64,64,19,0.303719521
19571,6,493,60,391420,52,64,64,11,0.303719521
19572,6,494,16,391440,52,64,64,2,0.356424868
19573,6,494,36,391460,52,64,64,7,0.356424868
19574,6,494,56,391480,52,64,64,29,0.356424868
19575,6,495,12,391500,52,64,64,1,0.259748369
19576,6,495,32,391520,52,64,64,2,0.259748369
19577,6,495,52,391540,52,64,64,1,0.259748369
19578,6,496,8,391560,52,64,64,1,0.292091966
19579,6,496,28,391580,52,64,64,1,0.292091966
19580,6,496,48,391600,52,64,64,1,0.292091966
19581,6,497,4,391620,52,64,64,28,0.351206511
19582,6,497,24,391640,52,64,64,12,0.351206511
19583,6,497,44,391660,52,64,64,1,0.351206511
19584,6,498,0,391680,52,64,64,1,0.132737815
19585,6,498,20,391700,52,64,64,3,0.132737815
19586,6,498,40,391720,52,64,64,4,0.132737815
19587,6,498,60,391740,52,64,64,1,0.132737815
19588,6,499,16,391760,52,64,64,5,0.330522239
19589,6,499,36,391780,52,64,64,1,0.330522239
19590,6,499,56,391800,52,64,64,1,0.330522239
19591,6,500,12,391820,52,64,64,1,0.22443758
19592,6,500,32,391840,52,64,64,1,0.22443758
19593,6,500,52,391860,52,64,64,1,0.22443758
19594,6,501,8,391880,52,64,64,1,0.277498394
19595,6,501,28,391900,52,64,64,1,0.277498394
19596,6,501,48,391920,52,64,64,1,0.277498394
19597,6,502,4,391940,52,64,64,4,0.145417556
19598,6,502,24,391960,52,64,64,1,0.145417556
19599,6,502,44,391980,52,64,64,15,0.145417556
19600,6,503,0,392000,52,64,64,1,0.388451993
19601,6,503,20,392020,52,64,64,1,0.388451993
19602,6,503,40,392040,52,64,64,1,0.388451993
19603,6,503,60,392060,52,64,64,1,0.388451993
19604,6,504,16,392080,52,64,64,1,0.402149916
19605,6,504,36,392100,52,64,64,20,0.402149916
19606,6,504,56,392120,52,64,64,1,0.402149916
19607,6,505,12,392140,52,64,64,1,0.276078194
19608,6,505,32,392160,52,64,64,18,0.276078194
19609,6,505,52,392180,52,64,64,1,0.276078194
19610,6,506,8,392200,52,64,64,1,0.228020638
19611,6,506,28,392220,52,64,64,1,0.228020638
19612,6,506,48,392240,52,64,64,16,0.228020638
19613,6,507,4,392260,52,64,64,1,0.304992795
19614,6,507,24,392280,52,64,64,1,0.304992795
19615,6,507,44,392300,52,64,64,1,0.304992795
19616,6,508,0,392320,52,64,64,2,0.213020459
19617,6,508,20,392340,52,64,64,1,0.213020459
19618,6,508,40,392360,52,64,64,1,0.213020459
19619,6,508,60,392380,52,64,64,1,0.213020459
19620,6,509,16,392400,52,64,64,1,0.134382188
19621,6,509,36,392420,52,64,64,1,0.134382188
19622,6,509,56,392440,52,64,64,1,0.134382188
19623,6,510,12,392460,52,64,64,1,0.127380937
19624,6,510,32,392480,52,64,64,1,0.127380937
19625,6,510,52,392500,52,64,64,1,0.127380937
19626,6,511,8,392520,52,64,64,1,0.127663851
19627,6,511,28,392540,52,64,64,1,0.127663851
19628,6,511,48,392560,52,64,64,1,0.127663851
19629,6,512,4,392580,52,64,64,1,0.205297664
19630,6,512,24,392600,52,64,64,1,0.205297664
19631,6,512,44,392620,52,64,64,1,0.205297664
19632,6,513,0,392640,52,64,64,6,0.253716707
19633,6,513,20,392660,52,64,64,1,0.253716707
19634,6,513,40,392680,52,64,64,1,0.253716707
19635,6,513,60,392700,52,64,64,1,0.253716707
19636,6,514,16,392720,52,64,64,13,0.287671626
19637,6,514,36,392740,52,64,64,1,0.287671626
19638,6,514,56,392760,52,64,64,3,0.287671626
19639,6,515,12,392780,52,64,64,5,0.289363146
19640,6,515,32,392800,52,64,64,1,0.289363146
19641,6,515,52,392820,52,64,64,12,0.289363146
19642,6,516,8,392840,52,64,64,1,0.267141819
19643,6,516,28,392860,52,64,64,2,0.267141819
19644,6,516,48,392880,52,64,64,24,0.267141819
19645,6,517,4,392900,52,64,64,12,0.333911926
19646,6,517,24,392920,52,64,64,16,0.333911926
19647,6,517,44,392940,52,64,64,1,0.333911926
19648,6,518,0,392960,52,64,64,15,0.172765553
19649,6,518,20,392980,52,64,64,3,0.172765553
19650,6,518,40,393000,52,64,64,1,0.172765553
19651,6,518,60,393020,52,64,64,2,0.172765553
19652,6,519,16,393040,52,64,64,1,0.196414679
19653,6,519,36,393060,52,64,64,1,0.196414679
19654,6,519,56,393080,52,64,64,2,0.196414679
19655,6,520,12,393100,52,64,64,6,0.216866136
19656,6,520,32,393120,52,64,64,1,0.216866136
19657,6,520,52,393140,52,64,64,15,0.216866136
19658,6,521,8,393160,52,64,64,1,0.264950871
19659,6,521,28,393180,52,64,64,1,0.264950871
19660,6,521,48,393200,52,64,64,1,0.264950871
19661,6,522,4,393220,52,64,64,2,0.252658963
19662,6,522,24,393240,52,64,64,2,0.252658963
19663,6,522,44,393260,52,64,64,1,0.252658963
19664,6,523,0,393280,52,64,64,1,0.242080152
19665,6,523,20,393300,52,64,64,1,0.242080152
19666,6,523,40,393320,52,64,64,2,0.242080152
19667,6,523,60,393340,52,64,64,1,0.242080152
19668,6,524,16,393360,52,64,64,11,0.336429566
19669,6,524,36,393380,52,64,64,1,0.336429566
19670,6,524,56,393400,52,64,64,1,0.336429566
19671,6,525,12,393420,52,64,64,1,0.293513685
19672,6,525,32,393440,52,64,64,2,0.293513685
19673,6,525,52,393460,52,64,64,1,0.293513685
19674,6,526,8,393480,52,64,64,3,0.196381569
19675,6,526,28,393500,52,64,64,1,0.196381569
19676,6,526,48,393520,52,64,64,1,0.196381569
19677,6,527,4,393540,52,64,64,1,0.32799685
19678,6,527,24,393560,52,64,64,3,0.32799685
19679,6,527,44,393580,52,64,64,1,0.32799685
19680,6,528,0,393600,52,64,64,1,0.261472821
19681,6,528,20,393620,52,64,64,1,0.261472821
19682,6,528,40,393640,52,64,64,4,0.261472821
19683,6,528,60,393660,52,64,64,1,0.261472821
19684,6,529,16,393680,52,64,64,1,0.284602463
19685,6,529,36,393700,52,64,64,1,0.284602463
19686,6,529,56,393720,52,64,64,1,0.284602463
19687,6,530,12,393740,52,64,64,1,0.196726933
19688,6,530,32,393760,52,64,64,1,0.196726933
19689,6,530,52,393780,52,64,64,8,0.196726933
19690,6,531,8,393800,52,64,64,14,0.428738892
19691,6,531,28,393820,52,64,64,2,0.428738892
19692,6,531,48,393840,52,64,64,1,0.428738892
19693,6,532,4,393860,52,64,64,12,0.12610361
19694,6,532,24,393880,52,64,64,1,0.12610361
19695,6,532,44,393900,52,64,64,10,0.12610361
19696,6,533,0,393920,52,64,64,1,0.421611369
19697,6,533,20,393940,52,64,64,2,0.421611369
19698,6,533,40,393960,52,64,64,1,0.421611369
19699,6,533,60,393980,52,64,64,1,0.421611369
19700,6,534,16,394000,52,64,64,1,0.168672383
19701,6,534,36,394020,52,64,64,5,0.168672383
19702,6,534,56,394040,52,64,64,3,0.168672383
19703,6,535,12,394060,52,64,64,1,0.326023757
19704,6,535,32,394080,52,64,64,1,0.326023757
19705,6,535,52,394100,52,64,64,1,0.326023757
19706,6,536,8,394120,52,64,64,2,0.365556687
19707,6,536,28,394140,52,64,64,2,0.365556687
19708,6,536,48,394160,52,64,64,2,0.365556687
19709,6,537,4,394180,52,64,64,5,0.413946837
19710,6,537,24,394200,52,64,64,1,0.413946837
19711,6,537,44,394220,52,64,64,1,0.413946837
19712,6,538,0,394240,52,64,64,1,0.203668833
19713,6,538,20,394260,52,64,64,1,0.203668833
19714,6,538,40,394280,52,64,64,16,0.203668833
19715,6,538,60,394300,52,64,64,2,0.203668833
19716,6,539,16,394320,52,64,64,2,0.155293614
19717,6,539,36,394340,52,64,64,2,0.155293614
19718,6,539,56,394360,52,64,64,1,0.155293614
19719,6,540,12,394380,52,64,64,1,0.134234995
19720,6,540,32,394400,52,64,64,1,0.134234995
19721,6,540,52,394420,52,64,64,1,0.134234995
19722,6,541,8,394440,52,64,64,1,0.273986876
19723,6,541,28,394460,52,64,64,1,0.273986876
19724,6,541,48,394480,52,64,64,1,0.273986876
19725,6,542,4,394500,52,64,64,1,0.192182615
19726,6,542,24,394520,52,64,64,1,0.192182615
19727,6,542,44,394540,52,64,64,2,0.192182615
19728,6,543,0,394560,52,64,64,17,0.245968342
19729,6,543,20,394580,52,64,64,1,0.245968342
19730,6,543,40,394600,52,64,64,4,0.245968342
19731,6,543,60,394620,52,64,64,1,0.245968342
19732,6,544,16,394640,52,64,64,1,0.209888428
19733,6,544,36,394660,52,64,64,11,0.209888428
19734,6,544,56,394680,52,64,64,1,0.209888428
19735,6,545,12,394700,52,64,64,1,0.231242478
19736,6,545,32,394720,52,64,64,1,0.231242478
19737,6,545,52,394740,52,64,64,3,0.231242478
19738,6,546,8,394760,52,64,64,1,0.107236728
19739,6,546,28,394780,52,64,64,1,0.107236728
19740,6,546,48,394800,52,64,64,1,0.107236728
19741,6,547,4,394820,52,64,64,1,0.201708674
19742,6,547,24,394840,52,64,64,1,0.201708674
19743,6,547,44,394860,52,64,64,18,0.201708674
19744,6,548,0,394880,52,64,64,1,0.228804737
19745,6,548,20,394900,52,64,64,2,0.228804737
19746,6,548,40,394920,52,64,64,1,0.228804737
19747,6,548,60,394940,52,64,64,1,0.228804737
19748,6,549,16,394960,52,64,64,1,0.394827157
19749,6,549,36,394980,52,64,64,1,0.394827157
19750,6,549,56,395000,52,64,64,1,0.394827157
19751,6,550,12,395020,52,64,64,3,0.190904617
19752,6,550,32,395040,52,64,64,1,0.190904617
19753,6,550,52,395060,52,64,64,8,0.190904617
19754,6,551,8,395080,52,64,64,2,0.355739802
19755,6,551,28,395100,52,64,64,19,0.355739802
19756,6,551,48,395120,52,64,64,1,0.355739802
19757,6,552,4,395140,52,64,64,2,0.152554721
19758,6,552,24,395160,52,64,64,1,0.152554721
19759,6,552,44,395180,52,64,64,1,0.152554721
19760,6,553,0,395200,52,64,64,5,0.15821819
19761,6,553,20,395220,52,64,64,1,0.15821819
19762,6,553,40,395240,52,64,64,2,0.15821819
19763,6,553,60,395260,52,64,64,1,0.15821819
19764,6,554,16,395280,52,64,64,1,0.202510431
19765,6,554,36,395300,52,64,64,1,0.202510431
19766,6,554,56,395320,52,64,64,2,0.202510431
19767,6,555,12,395340,52,64,64,1,0.20833753
19768,6,555,32,395360,52,64,64,1,0.20833753
19769,6,555,52,395380,52,64,64,8,0.20833753
19770,6,556,8,395400,52,64,64,1,0.270495594
19771,6,556,28,395420,52,64,64,1,0.270495594
19772,6,556,48,395440,52,64,64,11,0.270495594
19773,6,557,4,395460,52,64,64,1,0.179222643
19774,6,557,24,395480,52,64,64,1,0.179222643
19775,6,557,44,395500,52,64,64,4,0.179222643
19776,6,558,0,395520,52,64,64,1,0.174062401
19777,6,558,20,395540,52,64,64,1,0.174062401
19778,6,558,40,395560,52,64,64,33,0.174062401
19779,6,558,60,395580,52,64,64,1,0.174062401
19780,6,559,16,395600,52,64,64,1,0.316302598
19781,6,559,36,395620,52,64,64,1,0.316302598
19782,6,559,56,395640,52,64,64,3,0.316302598
19783,6,560,12,395660,52,64,64,1,0.201373041
19784,6,560,32,395680,52,64,64,3,0.201373041
19785,6,560,52,395700,52,64,64,1,0.201373041
19786,6,561,8,395720,52,64,64,3,0.216314286
19787,6,561,28,395740,52,64,64,1,0.216314286
19788,6,561,48,395760,52,64,64,1,0.216314286
19789,6,562,4,395780,52,64,64,2,0.346209794
19790,6,562,24,395800,52,64,64,1,0.346209794
19791,6,562,44,395820,52,64,64,1,0.346209794
19792,6,563,0,395840,52,64,64,1,0.195291579
19793,6,563,20,395860,52,64,64,1,0.195291579
19794,6,563,40,395880,52,64,64,1,0.195291579
19795,6,563,60,395900,52,64,64,1,0.195291579
19796,6,564,16,395920,52,64,64,1,0.166482955
19797,6,564,36,395940,52,64,64,1,0.166482955
19798,6,564,56,395960,52,64,64,1,0.166482955
19799,6,565,12,395980,52,64,64,2,0.181595117
19800,6,565,32,396000,52,64,64,1,0.181595117
19801,6,565,52,396020,52,64,64,1,0.181595117
19802,6,566,8,396040,52,64,64,2,0.254048288
19803,6,566,28,396060,52,64,64,1,0.254048288
19804,6,566,48,396080,52,64,64,1,0.254048288
19805,6,567,4,396100,52,64,64,1,0.328645706
19806,6,567,24,396120,52,64,64,5,0.328645706
19807,6,567,44,396140,52,64,64,1,0.328645706
19808,6,568,0,396160,52,64,64,1,0.175789118
19809,6,568,20,396180,52,64,64,1,0.175789118
19810,6,568,40,396200,52,64,64,1,0.175789118
19811,6,568,60,396220,52,64,64,2,0.175789118
19812,6,569,16,396240,52,64,64,26,0.292305887
19813,6,569,36,396260,52,64,64,1,0.292305887
19814,6,569,56,396280,52,64,64,3,0.292305887
19815,6,570,12,396300,52,64,64,3,0.141840905
19816,6,570,32,396320,52,64,64,2,0.141840905
19817,6,570,52,396340,52,64,64,1,0.141840905
19818,6,571,8,396360,52,64,64,1,0.179145679
19819,6,571,28,396380,52,64,64,1,0.179145679
19820,6,571,48,396400,52,64,64,6,0.179145679
19821,6,572,4,396420,52,64,64,2,0.160158575
19822,6,572,24,396440,52,64,64,1,0.160158575
19823,6,572,44,396460,52,64,64,1,0.160158575
19824,6,573,0,396480,52,64,64,1,0.136549532
19825,6,573,20,396500,52,64,64,6,0.136549532
19826,6,573,40,396520,52,64,64,1,0.136549532
19827,6,573,60,396540,52,64,64,1,0.136549532
19828,6,574,16,396560,52,64,64,31,0.402938187
19829,6,574,36,396580,52,64,64,2,0.402938187
19830,6,574,56,396600,52,64,64,1,0.402938187
19831,6,575,12,396620,52,64,64,1,0.45459044
19832,6,575,32,396640,52,64,64,21,0.45459044
19833,6,575,52,396660,52,64,64,1,0.45459044
19834,6,576,8,396680,52,64,64,1,0.236208528
19835,6,576,28,396700,52,64,64,24,0.236208528
19836,6,576,48,396720,52,64,64,1,0.236208528
19837,6,577,4,396740,52,64,64,10,0.352193534
19838,6,577,24,396760,52,64,64,13,0.352193534
19839,6,577,44,396780,52,64,64,1,0.352193534
19840,6,578,0,396800,52,64,64,4,0.375845909
19841,6,578,20,396820,52,64,64,1,0.375845909
19842,6,578,40,396840,52,64,64,1,0.375845909
19843,6,578,60,396860,52,64,64,1,0.375845909
19844,6,579,16,396880,52,64,64,1,0.378070295
19845,6,579,36,396900,52,64,64,1,0.378070295
19846,6,579,56,396920,52,64,64,1,0.378070295
19847,6,580,12,396940,52,64,64,2,0.289158046
19848,6,580,32,396960,52,64,64,8,0.289158046
19849,6,580,52,396980,52,64,64,21,0.289158046
19850,6,581,8,397000,52,64,64,1,0.125885054
19851,6,581,28,397020,52,64,64,15,0.125885054
19852,6,581,48,397040,52,64,64,2,0.125885054
19853,6,582,4,397060,52,64,64,2,0.196939945
19854,6,582,24,397080,52,64,64,1,0.196939945
19855,6,582,44,397100,52,64,64,20,0.196939945
19856,6,583,0,397120,52,64,64,1,0.371145725
19857,6,583,20,397140,52,64,64,1,0.371145725
19858,6,583,40,397160,52,64,64,2,0.371145725
19859,6,583,60,397180,52,64,64,1,0.371145725
19860,6,584,16,397200,52,64,64,1,0.289411932
19861,6,584,36,397220,52,64,64,1,0.289411932
19862,6,584,56,397240,52,64,64,3,0.289411932
19863,6,585,12,397260,52,64,64,3,0.407196939
19864,6,585,32,397280,52,64,64,1,0.407196939
19865,6,585,52,397300,52,64,64,5,0.407196939
19866,6,586,8,397320,52,64,64,1,0.100418732
19867,6,586,28,397340,52,64,64,8,0.100418732
19868,6,586,48,397360,52,64,64,2,0.100418732
19869,6,587,4,397380,52,64,64,1,0.197431266
19870,6,587,24,397400,52,64,64,9,0.197431266
19871,6,587,44,397420,52,64,64,1,0.197431266
19872,6,588,0,397440,52,64,64,1,0.293164611
19873,6,588,20,397460,52,64,64,1,0.293164611
19874,6,588,40,397480,52,64,64,2,0.293164611
19875,6,588,60,397500,52,64,64,10,0.293164611
19876,6,589,16,397520,52,64,64,1,0.267178029
19877,6,589,36,397540,52,64,64,1,0.267178029
19878,6,589,56,397560,52,64,64,2,0.267178029
19879,6,590,12,397580,52,64,64,5,0.168406844
19880,6,590,32,397600,52,64,64,1,0.168406844
19881,6,590,52,397620,52,64,64,1,0.168406844
19882,6,591,8,397640,52,64,64,1,0.150796443
19883,6,591,28,397660,52,64,64,4,0.150796443
19884,6,591,48,397680,52,64,64,1,0.150796443
19885,6,592,4,397700,52,64,64,1,0.206314415
19886,6,592,24,397720,52,64,64,1,0.206314415
19887,6,592,44,397740,52,64,64,1,0.206314415
19888,6,593,0,397760,52,64,64,1,0.458322465
19889,6,593,20,397780,52,64,64,1,0.458322465
19890,6,593,40,397800,52,64,64,1,0.458322465
19891,6,593,60,397820,52,64,64,1,0.458322465
19892,6,594,16,397840,52,64,64,1,0.180994511
19893,6,594,36,397860,52,64,64,4,0.180994511
19894,6,594,56,397880,52,64,64,1,0.180994511
19895,6,595,12,397900,52,64,64,1,0.298914075
19896,6,595,32,397920,52,64,64,1,0.298914075
19897,6,595,52,397940,52,64,64,1,0.298914075
19898,6,596,8,397960,52,64,64,3,0.467267454
19899,6,596,28,397980,52,64,64,1,0.467267454
19900,6,596,48,398000,52,64,64,1,0.467267454
19901,6,597,4,398020,52,64,64,5,0.303756475
19902,6,597,24,398040,52,64,64,1,0.303756475
19903,6,597,44,398060,52,64,64,1,0.303756475
19904,6,598,0,398080,52,64,64,1,0.316098154
19905,6,598,20,398100,52,64,64,1,0.316098154
19906,6,598,40,398120,52,64,64,1,0.316098154
19907,6,598,60,398140,52,64,64,2,0.316098154
19908,6,599,16,398160,52,64,64,1,0.0799241215
19909,6,599,36,398180,52,64,64,7,0.0799241215
19910,6,599,56,398200,52,64,64,1,0.0799241215
19911,6,600,12,398220,52,64,64,3,0.243530467
19912,6,600,32,398240,52,64,64,1,0.243530467
19913,6,600,52,398260,52,64,64,1,0.243530467
19914,6,601,8,398280,52,64,64,6,0.590945959
19915,6,601,28,398300,52,64,64,4,0.590945959
19916,6,601,48,398320,52,64,64,5,0.590945959
19917,6,602,4,398340,52,64,64,28,0.344592869
19918,6,602,24,398360,52,64,64,1,0.344592869
19919,6,602,44,398380,52,64,64,1,0.344592869
19920,6,603,0,398400,52,64,64,21,0.381973624
19921,6,603,20,398420,52,64,64,1,0.381973624
19922,6,603,40,398440,52,64,64,5,0.381973624
19923,6,603,60,398460,52,64,64,1,0.381973624
19924,6,604,16,398480,52,64,64,1,0.146704108
19925,6,604,36,398500,52,64,64,1,0.146704108
19926,6,604,56,398520,52,64,64,18,0.146704108
19927,6,605,12,398540,52,64,64,1,0.224942967
19928,6,605,32,398560,52,64,64,1,0.224942967
19929,6,605,52,398580,52,64,64,1,0.224942967
19930,6,606,8,398600,52,64,64,1,0.284642696
19931,6,606,28,398620,52,64,64,9,0.284642696
19932,6,606,48,398640,52,64,64,1,0.284642696
19933,6,607,4,398660,52,64,64,1,0.356012046
19934,6,607,24,398680,52,64,64,1,0.356012046
19935,6,607,44,398700,52,64,64,5,0.356012046
19936,6,608,0,398720,52,64,64,2,0.248739064
19937,6,608,20,398740,52,64,64,1,0.248739064
19938,6,608,40,398760,52,64,64,1,0.248739064
19939,6,608,60,398780,52,64,64,6,0.248739064
19940,6,609,16,398800,52,64,64,1,0.228264526
19941,6,609,36,398820,52,64,64,24,0.228264526
19942,6,609,56,398840,52,64,64,1,0.228264526
19943,6,610,12,398860,52,64,64,22,0.282579243
19944,6,610,32,398880,52,64,64,2,0.282579243
19945,6,610,52,398900,52,64,64,2,0.282579243
19946,6,611,8,398920,52,64,64,8,0.404451132
