update_id,epoch,batch_index,sample_index,global_sample_index,tile_index,x_size,d_size,bl,batch_loss
9615,3,193,44,192300,52,64,64,1,0.267507911
9616,3,194,0,192320,52,64,64,1,0.25822258
9617,3,194,20,192340,52,64,64,1,0.25822258
9618,3,194,40,192360,52,64,64,1,0.25822258
9619,3,194,60,192380,52,64,64,1,0.25822258
9620,3,195,16,192400,52,64,64,1,0.242196545
9621,3,195,36,192420,52,64,64,1,0.242196545
9622,3,195,56,192440,52,64,64,1,0.242196545
9623,3,196,12,192460,52,64,64,1,0.258958876
9624,3,196,32,192480,52,64,64,1,0.258958876
9625,3,196,52,192500,52,64,64,1,0.258958876
9626,3,197,8,192520,52,64,64,1,0.228266716
9627,3,197,28,192540,52,64,64,2,0.228266716
9628,3,197,48,192560,52,64,64,1,0.228266716
9629,3,198,4,192580,52,64,64,1,0.582028031
9630,3,198,24,192600,52,64,64,2,0.582028031
9631,3,198,44,192620,52,64,64,1,0.582028031
9632,3,199,0,192640,52,64,64,1,0.399567246
9633,3,199,20,192660,52,64,64,2,0.399567246
9634,3,199,40,192680,52,64,64,1,0.399567246
9635,3,199,60,192700,52,64,64,1,0.399567246
9636,3,200,16,192720,52,64,64,1,0.529632688
9637,3,200,36,192740,52,64,64,2,0.529632688
9638,3,200,56,192760,52,64,64,1,0.529632688
9639,3,201,12,192780,52,64,64,1,0.315770149
9640,3,201,32,192800,52,64,64,1,0.315770149
9641,3,201,52,192820,52,64,64,1,0.315770149
9642,3,202,8,192840,52,64,64,1,0.355796814
9643,3,202,28,192860,52,64,64,1,0.355796814
9644,3,202,48,192880,52,64,64,1,0.355796814
9645,3,203,4,192900,52,64,64,1,0.374052227
9646,3,203,24,192920,52,64,64,2,0.374052227
9647,3,203,44,192940,52,64,64,1,0.374052227
9648,3,204,0,192960,52,64,64,1,0.314149112
9649,3,204,20,192980,52,64,64,1,0.314149112
9650,3,204,40,193000,52,64,64,1,0.314149112
9651,3,204,60,193020,52,64,64,2,0.314149112
9652,3,205,16,193040,52,64,64,1,0.257486939
9653,3,205,36,193060,52,64,64,1,0.257486939
9654,3,205,56,193080,52,64,64,1,0.257486939
9655,3,206,12,193100,52,64,64,1,0.33652401
9656,3,206,32,193120,52,64,64,1,0.33652401
9657,3,206,52,193140,52,64,64,1,0.33652401
9658,3,207,8,193160,52,64,64,1,0.444569051
9659,3,207,28,193180,52,64,64,1,0.444569051
9660,3,207,48,193200,52,64,64,1,0.444569051
9661,3,208,4,193220,52,64,64,1,0.288896948
9662,3,208,24,193240,52,64,64,1,0.288896948
9663,3,208,44,193260,52,64,64,1,0.288896948
9664,3,209,0,193280,52,64,64,1,0.217435896
9665,3,209,20,193300,52,64,64,1,0.217435896
9666,3,209,40,193320,52,64,64,1,0.217435896
9667,3,209,60,193340,52,64,64,1,0.217435896
9668,3,210,16,193360,52,64,64,1,0.342163682
9669,3,210,36,193380,52,64,64,1,0.342163682
9670,3,210,56,193400,52,64,64,1,0.342163682
9671,3,211,12,193420,52,64,64,2,0.503498435
9672,3,211,32,193440,52,64,64,3,0.503498435
9673,3,211,52,193460,52,64,64,1,0.503498435
9674,3,212,8,193480,52,64,64,1,0.193955362
9675,3,212,28,193500,52,64,64,1,0.193955362
9676,3,212,48,193520,52,64,64,1,0.193955362
9677,3,213,4,193540,52,64,64,1,0.239991069
9678,3,213,24,193560,52,64,64,1,0.239991069
9679,3,213,44,193580,52,64,64,1,0.239991069
9680,3,214,0,193600,52,64,64,1,0.454948127
9681,3,214,20,193620,52,64,64,3,0.454948127
9682,3,214,40,193640,52,64,64,1,0.454948127
9683,3,214,60,193660,52,64,64,1,0.454948127
9684,3,215,16,193680,52,64,64,1,0.253908813
9685,3,215,36,193700,52,64,64,1,0.253908813
9686,3,215,56,193720,52,64,64,1,0.253908813
9687,3,216,12,193740,52,64,64,1,0.393840432
9688,3,216,32,193760,52,64,64,3,0.393840432
9689,3,216,52,193780,52,64,64,1,0.393840432
9690,3,217,8,193800,52,64,64,1,0.38378489
9691,3,217,28,193820,52,64,64,1,0.38378489
9692,3,217,48,193840,52,64,64,1,0.38378489
9693,3,218,4,193860,52,64,64,1,0.360660255
9694,3,218,24,193880,52,64,64,1,0.360660255
9695,3,218,44,193900,52,64,64,1,0.360660255
9696,3,219,0,193920,52,64,64,1,0.51746428
9697,3,219,20,193940,52,64,64,1,0.51746428
9698,3,219,40,193960,52,64,64,1,0.51746428
9699,3,219,60,193980,52,64,64,1,0.51746428
9700,3,220,16,194000,52,64,64,1,0.253863513
9701,3,220,36,194020,52,64,64,2,0.253863513
9702,3,220,56,194040,52,64,64,1,0.253863513
9703,3,221,12,194060,52,64,64,1,0.348597586
9704,3,221,32,194080,52,64,64,3,0.348597586
9705,3,221,52,194100,52,64,64,1,0.348597586
9706,3,222,8,194120,52,64,64,1,0.341580153
9707,3,222,28,194140,52,64,64,1,0.341580153
9708,3,222,48,194160,52,64,64,1,0.341580153
9709,3,223,4,194180,52,64,64,1,0.218746066
9710,3,223,24,194200,52,64,64,1,0.218746066
9711,3,223,44,194220,52,64,64,1,0.218746066
9712,3,224,0,194240,52,64,64,1,0.370441675
9713,3,224,20,194260,52,64,64,1,0.370441675
9714,3,224,40,194280,52,64,64,1,0.370441675
9715,3,224,60,194300,52,64,64,1,0.370441675
9716,3,225,16,194320,52,64,64,1,0.375300348
9717,3,225,36,194340,52,64,64,1,0.375300348
9718,3,225,56,194360,52,64,64,1,0.375300348
9719,3,226,12,194380,52,64,64,1,0.335844249
9720,3,226,32,194400,52,64,64,1,0.335844249
9721,3,226,52,194420,52,64,64,1,0.335844249
9722,3,227,8,194440,52,64,64,1,0.428481966
9723,3,227,28,194460,52,64,64,1,0.428481966
9724,3,227,48,194480,52,64,64,1,0.428481966
9725,3,228,4,194500,52,64,64,1,0.221038729
9726,3,228,24,194520,52,64,64,2,0.221038729
9727,3,228,44,194540,52,64,64,1,0.221038729
9728,3,229,0,194560,52,64,64,1,0.282681465
9729,3,229,20,194580,52,64,64,1,0.282681465
9730,3,229,40,194600,52,64,64,1,0.282681465
9731,3,229,60,194620,52,64,64,1,0.282681465
9732,3,230,16,194640,52,64,64,1,0.25361222
9733,3,230,36,194660,52,64,64,1,0.25361222
9734,3,230,56,194680,52,64,64,1,0.25361222
9735,3,231,12,194700,52,64,64,1,0.313747197
9736,3,231,32,194720,52,64,64,1,0.313747197
9737,3,231,52,194740,52,64,64,1,0.313747197
9738,3,232,8,194760,52,64,64,1,0.200614601
9739,3,232,28,194780,52,64,64,2,0.200614601
9740,3,232,48,194800,52,64,64,1,0.200614601
9741,3,233,4,194820,52,64,64,1,0.322187215
9742,3,233,24,194840,52,64,64,3,0.322187215
9743,3,233,44,194860,52,64,64,2,0.322187215
9744,3,234,0,194880,52,64,64,2,0.2263394
9745,3,234,20,194900,52,64,64,1,0.2263394
9746,3,234,40,194920,52,64,64,1,0.2263394
9747,3,234,60,194940,52,64,64,1,0.2263394
9748,3,235,16,194960,52,64,64,1,0.230942801
9749,3,235,36,194980,52,64,64,2,0.230942801
9750,3,235,56,195000,52,64,64,1,0.230942801
9751,3,236,12,195020,52,64,64,1,0.471337229
9752,3,236,32,195040,52,64,64,2,0.471337229
9753,3,236,52,195060,52,64,64,2,0.471337229
9754,3,237,8,195080,52,64,64,1,0.483054459
9755,3,237,28,195100,52,64,64,1,0.483054459
9756,3,237,48,195120,52,64,64,1,0.483054459
9757,3,238,4,195140,52,64,64,1,0.355539143
9758,3,238,24,195160,52,64,64,1,0.355539143
9759,3,238,44,195180,52,64,64,1,0.355539143
9760,3,239,0,195200,52,64,64,1,0.266465157
9761,3,239,20,195220,52,64,64,1,0.266465157
9762,3,239,40,195240,52,64,64,1,0.266465157
9763,3,239,60,195260,52,64,64,1,0.266465157
9764,3,240,16,195280,52,64,64,1,0.256056786
9765,3,240,36,195300,52,64,64,1,0.256056786
9766,3,240,56,195320,52,64,64,1,0.256056786
9767,3,241,12,195340,52,64,64,1,0.191111222
9768,3,241,32,195360,52,64,64,1,0.191111222
9769,3,241,52,195380,52,64,64,1,0.191111222
9770,3,242,8,195400,52,64,64,1,0.266427934
9771,3,242,28,195420,52,64,64,1,0.266427934
9772,3,242,48,195440,52,64,64,1,0.266427934
9773,3,243,4,195460,52,64,64,1,0.354318142
9774,3,243,24,195480,52,64,64,1,0.354318142
9775,3,243,44,195500,52,64,64,1,0.354318142
9776,3,244,0,195520,52,64,64,1,0.44427827
9777,3,244,20,195540,52,64,64,1,0.44427827
9778,3,244,40,195560,52,64,64,2,0.44427827
9779,3,244,60,195580,52,64,64,1,0.44427827
9780,3,245,16,195600,52,64,64,1,0.314594448
9781,3,245,36,195620,52,64,64,1,0.314594448
9782,3,245,56,195640,52,64,64,1,0.314594448
9783,3,246,12,195660,52,64,64,1,0.342693448
9784,3,246,32,195680,52,64,64,1,0.342693448
9785,3,246,52,195700,52,64,64,1,0.342693448
9786,3,247,8,195720,52,64,64,1,0.353658378
9787,3,247,28,195740,52,64,64,2,0.353658378
9788,3,247,48,195760,52,64,64,1,0.353658378
9789,3,248,4,195780,52,64,64,1,0.255001545
9790,3,248,24,195800,52,64,64,3,0.255001545
9791,3,248,44,195820,52,64,64,1,0.255001545
9792,3,249,0,195840,52,64,64,1,0.208613411
9793,3,249,20,195860,52,64,64,1,0.208613411
9794,3,249,40,195880,52,64,64,1,0.208613411
9795,3,249,60,195900,52,64,64,1,0.208613411
9796,3,250,16,195920,52,64,64,1,0.258107305
9797,3,250,36,195940,52,64,64,1,0.258107305
9798,3,250,56,195960,52,64,64,1,0.258107305
9799,3,251,12,195980,52,64,64,1,0.278134674
9800,3,251,32,196000,52,64,64,1,0.278134674
9801,3,251,52,196020,52,64,64,1,0.278134674
9802,3,252,8,196040,52,64,64,1,0.592379689
9803,3,252,28,196060,52,64,64,1,0.592379689
9804,3,252,48,196080,52,64,64,1,0.592379689
9805,3,253,4,196100,52,64,64,1,0.157083154
9806,3,253,24,196120,52,64,64,1,0.157083154
9807,3,253,44,196140,52,64,64,1,0.157083154
9808,3,254,0,196160,52,64,64,1,0.307239354
9809,3,254,20,196180,52,64,64,2,0.307239354
9810,3,254,40,196200,52,64,64,1,0.307239354
9811,3,254,60,196220,52,64,64,1,0.307239354
9812,3,255,16,196240,52,64,64,1,0.351370275
9813,3,255,36,196260,52,64,64,1,0.351370275
9814,3,255,56,196280,52,64,64,1,0.351370275
9815,3,256,12,196300,52,64,64,1,0.348106265
9816,3,256,32,196320,52,64,64,2,0.348106265
9817,3,256,52,196340,52,64,64,1,0.348106265
9818,3,257,8,196360,52,64,64,1,0.357175827
9819,3,257,28,196380,52,64,64,1,0.357175827
9820,3,257,48,196400,52,64,64,1,0.357175827
9821,3,258,4,196420,52,64,64,1,0.251231968
9822,3,258,24,196440,52,64,64,1,0.251231968
9823,3,258,44,196460,52,64,64,1,0.251231968
9824,3,259,0,196480,52,64,64,1,0.330378264
9825,3,259,20,196500,52,64,64,1,0.330378264
9826,3,259,40,196520,52,64,64,4,0.330378264
9827,3,259,60,196540,52,64,64,1,0.330378264
9828,3,260,16,196560,52,64,64,1,0.224476591
9829,3,260,36,196580,52,64,64,1,0.224476591
9830,3,260,56,196600,52,64,64,1,0.224476591
9831,3,261,12,196620,52,64,64,1,0.337333739
9832,3,261,32,196640,52,64,64,1,0.337333739
9833,3,261,52,196660,52,64,64,1,0.337333739
9834,3,262,8,196680,52,64,64,1,0.450927973
9835,3,262,28,196700,52,64,64,1,0.450927973
9836,3,262,48,196720,52,64,64,1,0.450927973
9837,3,263,4,196740,52,64,64,1,0.250246286
9838,3,263,24,196760,52,64,64,1,0.250246286
9839,3,263,44,196780,52,64,64,2,0.250246286
9840,3,264,0,196800,52,64,64,1,0.344820619
9841,3,264,20,196820,52,64,64,1,0.344820619
9842,3,264,40,196840,52,64,64,3,0.344820619
9843,3,264,60,196860,52,64,64,1,0.344820619
9844,3,265,16,196880,52,64,64,1,0.264378577
9845,3,265,36,196900,52,64,64,1,0.264378577
9846,3,265,56,196920,52,64,64,1,0.264378577
9847,3,266,12,196940,52,64,64,1,0.409468114
9848,3,266,32,196960,52,64,64,2,0.409468114
9849,3,266,52,196980,52,64,64,1,0.409468114
9850,3,267,8,197000,52,64,64,1,0.25516212
9851,3,267,28,197020,52,64,64,1,0.25516212
9852,3,267,48,197040,52,64,64,1,0.25516212
9853,3,268,4,197060,52,64,64,1,0.466568083
9854,3,268,24,197080,52,64,64,1,0.466568083
9855,3,268,44,197100,52,64,64,1,0.466568083
9856,3,269,0,197120,52,64,64,1,0.413522124
9857,3,269,20,197140,52,64,64,1,0.413522124
9858,3,269,40,197160,52,64,64,1,0.413522124
9859,3,269,60,197180,52,64,64,1,0.413522124
9860,3,270,16,197200,52,64,64,1,0.330808908
9861,3,270,36,197220,52,64,64,1,0.330808908
9862,3,270,56,197240,52,64,64,1,0.330808908
9863,3,271,12,197260,52,64,64,1,0.486108929
9864,3,271,32,197280,52,64,64,1,0.486108929
9865,3,271,52,197300,52,64,64,1,0.486108929
9866,3,272,8,197320,52,64,64,1,0.355070144
9867,3,272,28,197340,52,64,64,1,0.355070144
9868,3,272,48,197360,52,64,64,1,0.355070144
9869,3,273,4,197380,52,64,64,1,0.201382667
9870,3,273,24,197400,52,64,64,1,0.201382667
9871,3,273,44,197420,52,64,64,1,0.201382667
9872,3,274,0,197440,52,64,64,1,0.301022381
9873,3,274,20,197460,52,64,64,1,0.301022381
9874,3,274,40,197480,52,64,64,1,0.301022381
9875,3,274,60,197500,52,64,64,1,0.301022381
9876,3,275,16,197520,52,64,64,1,0.355122387
9877,3,275,36,197540,52,64,64,1,0.355122387
9878,3,275,56,197560,52,64,64,1,0.355122387
9879,3,276,12,197580,52,64,64,1,0.307283521
9880,3,276,32,197600,52,64,64,1,0.307283521
9881,3,276,52,197620,52,64,64,1,0.307283521
9882,3,277,8,197640,52,64,64,1,0.332667321
9883,3,277,28,197660,52,64,64,1,0.332667321
9884,3,277,48,197680,52,64,64,1,0.332667321
9885,3,278,4,197700,52,64,64,1,0.323278695
9886,3,278,24,197720,52,64,64,2,0.323278695
9887,3,278,44,197740,52,64,64,1,0.323278695
9888,3,279,0,197760,52,64,64,1,0.280284733
9889,3,279,20,197780,52,64,64,1,0.280284733
9890,3,279,40,197800,52,64,64,1,0.280284733
9891,3,279,60,197820,52,64,64,1,0.280284733
9892,3,280,16,197840,52,64,64,1,0.395494401
9893,3,280,36,197860,52,64,64,1,0.395494401
9894,3,280,56,197880,52,64,64,1,0.395494401
9895,3,281,12,197900,52,64,64,1,0.429372609
9896,3,281,32,197920,52,64,64,2,0.429372609
9897,3,281,52,197940,52,64,64,1,0.429372609
9898,3,282,8,197960,52,64,64,1,0.141546443
9899,3,282,28,197980,52,64,64,1,0.141546443
9900,3,282,48,198000,52,64,64,1,0.141546443
9901,3,283,4,198020,52,64,64,1,0.305382848
9902,3,283,24,198040,52,64,64,1,0.305382848
9903,3,283,44,198060,52,64,64,2,0.305382848
9904,3,284,0,198080,52,64,64,1,0.29404968
9905,3,284,20,198100,52,64,64,2,0.29404968
9906,3,284,40,198120,52,64,64,1,0.29404968
9907,3,284,60,198140,52,64,64,1,0.29404968
9908,3,285,16,198160,52,64,64,1,0.268945694
9909,3,285,36,198180,52,64,64,2,0.268945694
9910,3,285,56,198200,52,64,64,1,0.268945694
9911,3,286,12,198220,52,64,64,1,0.518045425
9912,3,286,32,198240,52,64,64,1,0.518045425
9913,3,286,52,198260,52,64,64,3,0.518045425
9914,3,287,8,198280,52,64,64,1,0.347753972
9915,3,287,28,198300,52,64,64,1,0.347753972
9916,3,287,48,198320,52,64,64,1,0.347753972
9917,3,288,4,198340,52,64,64,1,0.386509091
9918,3,288,24,198360,52,64,64,1,0.386509091
9919,3,288,44,198380,52,64,64,1,0.386509091
9920,3,289,0,198400,52,64,64,2,0.402920425
9921,3,289,20,198420,52,64,64,1,0.402920425
9922,3,289,40,198440,52,64,64,1,0.402920425
9923,3,289,60,198460,52,64,64,1,0.402920425
9924,3,290,16,198480,52,64,64,1,0.371259272
9925,3,290,36,198500,52,64,64,1,0.371259272
9926,3,290,56,198520,52,64,64,3,0.371259272
9927,3,291,12,198540,52,64,64,1,0.171589404
9928,3,291,32,198560,52,64,64,1,0.171589404
9929,3,291,52,198580,52,64,64,1,0.171589404
9930,3,292,8,198600,52,64,64,1,0.303102672
9931,3,292,28,198620,52,64,64,1,0.303102672
9932,3,292,48,198640,52,64,64,1,0.303102672
9933,3,293,4,198660,52,64,64,1,0.558330536
9934,3,293,24,198680,52,64,64,1,0.558330536
9935,3,293,44,198700,52,64,64,1,0.558330536
9936,3,294,0,198720,52,64,64,1,0.263509125
9937,3,294,20,198740,52,64,64,1,0.263509125
9938,3,294,40,198760,52,64,64,1,0.263509125
9939,3,294,60,198780,52,64,64,1,0.263509125
9940,3,295,16,198800,52,64,64,1,0.281992316
9941,3,295,36,198820,52,64,64,1,0.281992316
9942,3,295,56,198840,52,64,64,1,0.281992316
9943,3,296,12,198860,52,64,64,1,0.234768584
9944,3,296,32,198880,52,64,64,1,0.234768584
9945,3,296,52,198900,52,64,64,1,0.234768584
9946,3,297,8,198920,52,64,64,2,0.15437375
9947,3,297,28,198940,52,64,64,1,0.15437375
9948,3,297,48,198960,52,64,64,1,0.15437375
9949,3,298,4,198980,52,64,64,2,0.407799363
9950,3,298,24,199000,52,64,64,1,0.407799363
9951,3,298,44,199020,52,64,64,1,0.407799363
9952,3,299,0,199040,52,64,64,1,0.339515328
9953,3,299,20,199060,52,64,64,1,0.339515328
9954,3,299,40,199080,52,64,64,1,0.339515328
9955,3,299,60,199100,52,64,64,1,0.339515328
9956,3,300,16,199120,52,64,64,1,0.263187319
9957,3,300,36,199140,52,64,64,1,0.263187319
9958,3,300,56,199160,52,64,64,1,0.263187319
9959,3,301,12,199180,52,64,64,3,0.20920676
9960,3,301,32,199200,52,64,64,1,0.20920676
9961,3,301,52,199220,52,64,64,1,0.20920676
9962,3,302,8,199240,52,64,64,1,0.280612588
9963,3,302,28,199260,52,64,64,1,0.280612588
9964,3,302,48,199280,52,64,64,1,0.280612588
9965,3,303,4,199300,52,64,64,1,0.278072983
9966,3,303,24,199320,52,64,64,1,0.278072983
9967,3,303,44,199340,52,64,64,1,0.278072983
9968,3,304,0,199360,52,64,64,1,0.320102751
9969,3,304,20,199380,52,64,64,2,0.320102751
9970,3,304,40,199400,52,64,64,1,0.320102751
9971,3,304,60,199420,52,64,64,1,0.320102751
9972,3,305,16,199440,52,64,64,1,0.170561522
9973,3,305,36,199460,52,64,64,1,0.170561522
9974,3,305,56,199480,52,64,64,1,0.170561522
9975,3,306,12,199500,52,64,64,1,0.39139837
9976,3,306,32,199520,52,64,64,1,0.39139837
9977,3,306,52,199540,52,64,64,1,0.39139837
9978,3,307,8,199560,52,64,64,1,0.299631715
9979,3,307,28,199580,52,64,64,1,0.299631715
9980,3,307,48,199600,52,64,64,2,0.299631715
9981,3,308,4,199620,52,64,64,2,0.403123081
9982,3,308,24,199640,52,64,64,1,0.403123081
9983,3,308,44,199660,52,64,64,1,0.403123081
9984,3,309,0,199680,52,64,64,3,0.454125702
9985,3,309,20,199700,52,64,64,1,0.454125702
9986,3,309,40,199720,52,64,64,1,0.454125702
9987,3,309,60,199740,52,64,64,1,0.454125702
9988,3,310,16,199760,52,64,64,2,0.428269029
9989,3,310,36,199780,52,64,64,1,0.428269029
9990,3,310,56,199800,52,64,64,1,0.428269029
9991,3,311,12,199820,52,64,64,1,0.439739048
9992,3,311,32,199840,52,64,64,1,0.439739048
9993,3,311,52,199860,52,64,64,1,0.439739048
9994,3,312,8,199880,52,64,64,1,0.399290711
9995,3,312,28,199900,52,64,64,1,0.399290711
9996,3,312,48,199920,52,64,64,2,0.399290711
9997,3,313,4,199940,52,64,64,1,0.351269603
9998,3,313,24,199960,52,64,64,1,0.351269603
9999,3,313,44,199980,52,64,64,1,0.351269603
10000,3,314,0,200000,52,64,64,1,0.230645418
10001,3,314,20,200020,52,64,64,1,0.230645418
10002,3,314,40,200040,52,64,64,1,0.230645418
10003,3,314,60,200060,52,64,64,1,0.230645418
10004,3,315,16,200080,52,64,64,1,0.182239383
10005,3,315,36,200100,52,64,64,1,0.182239383
10006,3,315,56,200120,52,64,64,1,0.182239383
10007,3,316,12,200140,52,64,64,1,0.215657964
10008,3,316,32,200160,52,64,64,1,0.215657964
10009,3,316,52,200180,52,64,64,1,0.215657964
10010,3,317,8,200200,52,64,64,1,0.33216387
10011,3,317,28,200220,52,64,64,1,0.33216387
10012,3,317,48,200240,52,64,64,2,0.33216387
10013,3,318,4,200260,52,64,64,1,0.531788349
10014,3,318,24,200280,52,64,64,2,0.531788349
10015,3,318,44,200300,52,64,64,1,0.531788349
10016,3,319,0,200320,52,64,64,2,0.330266535
10017,3,319,20,200340,52,64,64,1,0.330266535
10018,3,319,40,200360,52,64,64,1,0.330266535
10019,3,319,60,200380,52,64,64,1,0.330266535
10020,3,320,16,200400,52,64,64,1,0.264247447
10021,3,320,36,200420,52,64,64,3,0.264247447
10022,3,320,56,200440,52,64,64,1,0.264247447
10023,3,321,12,200460,52,64,64,1,0.706976354
10024,3,321,32,200480,52,64,64,1,0.706976354
10025,3,321,52,200500,52,64,64,1,0.706976354
10026,3,322,8,200520,52,64,64,3,0.371709347
10027,3,322,28,200540,52,64,64,2,0.371709347
10028,3,322,48,200560,52,64,64,1,0.371709347
10029,3,323,4,200580,52,64,64,1,0.502806544
10030,3,323,24,200600,52,64,64,1,0.502806544
10031,3,323,44,200620,52,64,64,1,0.502806544
10032,3,324,0,200640,52,64,64,1,0.257431984
10033,3,324,20,200660,52,64,64,1,0.257431984
10034,3,324,40,200680,52,64,64,1,0.257431984
10035,3,324,60,200700,52,64,64,1,0.257431984
10036,3,325,16,200720,52,64,64,1,0.328517526
10037,3,325,36,200740,52,64,64,1,0.328517526
10038,3,325,56,200760,52,64,64,1,0.328517526
10039,3,326,12,200780,52,64,64,1,0.289806843
10040,3,326,32,200800,52,64,64,1,0.289806843
10041,3,326,52,200820,52,64,64,1,0.289806843
10042,3,327,8,200840,52,64,64,1,0.298246145
10043,3,327,28,200860,52,64,64,1,0.298246145
10044,3,327,48,200880,52,64,64,1,0.298246145
10045,3,328,4,200900,52,64,64,1,0.275372863
10046,3,328,24,200920,52,64,64,1,0.275372863
10047,3,328,44,200940,52,64,64,1,0.275372863
10048,3,329,0,200960,52,64,64,1,0.155926913
10049,3,329,20,200980,52,64,64,1,0.155926913
10050,3,329,40,201000,52,64,64,1,0.155926913
10051,3,329,60,201020,52,64,64,1,0.155926913
10052,3,330,16,201040,52,64,64,1,0.362382352
10053,3,330,36,201060,52,64,64,1,0.362382352
10054,3,330,56,201080,52,64,64,1,0.362382352
10055,3,331,12,201100,52,64,64,1,0.321198523
10056,3,331,32,201120,52,64,64,1,0.321198523
10057,3,331,52,201140,52,64,64,1,0.321198523
10058,3,332,8,201160,52,64,64,1,0.335892856
10059,3,332,28,201180,52,64,64,1,0.335892856
10060,3,332,48,201200,52,64,64,1,0.335892856
10061,3,333,4,201220,52,64,64,1,0.405035824
10062,3,333,24,201240,52,64,64,1,0.405035824
10063,3,333,44,201260,52,64,64,1,0.405035824
10064,3,334,0,201280,52,64,64,1,0.396828175
10065,3,334,20,201300,52,64,64,1,0.396828175
10066,3,334,40,201320,52,64,64,1,0.396828175
10067,3,334,60,201340,52,64,64,1,0.396828175
10068,3,335,16,201360,52,64,64,1,0.331005335
10069,3,335,36,201380,52,64,64,1,0.331005335
10070,3,335,56,201400,52,64,64,1,0.331005335
10071,3,336,12,201420,52,64,64,1,0.395613372
10072,3,336,32,201440,52,64,64,1,0.395613372
10073,3,336,52,201460,52,64,64,3,0.395613372
10074,3,337,8,201480,52,64,64,1,0.241175056
10075,3,337,28,201500,52,64,64,1,0.241175056
10076,3,337,48,201520,52,64,64,1,0.241175056
10077,3,338,4,201540,52,64,64,2,0.365376294
10078,3,338,24,201560,52,64,64,1,0.365376294
10079,3,338,44,201580,52,64,64,1,0.365376294
10080,3,339,0,201600,52,64,64,1,0.293287396
10081,3,339,20,201620,52,64,64,1,0.293287396
10082,3,339,40,201640,52,64,64,3,0.293287396
10083,3,339,60,201660,52,64,64,1,0.293287396
10084,3,340,16,201680,52,64,64,1,0.442312121
10085,3,340,36,201700,52,64,64,1,0.442312121
10086,3,340,56,201720,52,64,64,1,0.442312121
10087,3,341,12,201740,52,64,64,1,0.366381705
10088,3,341,32,201760,52,64,64,2,0.366381705
10089,3,341,52,201780,52,64,64,3,0.366381705
10090,3,342,8,201800,52,64,64,1,0.402235061
10091,3,342,28,201820,52,64,64,1,0.402235061
10092,3,342,48,201840,52,64,64,2,0.402235061
10093,3,343,4,201860,52,64,64,1,0.227985576
10094,3,343,24,201880,52,64,64,1,0.227985576
10095,3,343,44,201900,52,64,64,2,0.227985576
10096,3,344,0,201920,52,64,64,1,0.303983808
10097,3,344,20,201940,52,64,64,1,0.303983808
10098,3,344,40,201960,52,64,64,1,0.303983808
10099,3,344,60,201980,52,64,64,1,0.303983808
10100,3,345,16,202000,52,64,64,1,0.453016222
10101,3,345,36,202020,52,64,64,1,0.453016222
10102,3,345,56,202040,52,64,64,1,0.453016222
10103,3,346,12,202060,52,64,64,1,0.418203533
10104,3,346,32,202080,52,64,64,1,0.418203533
10105,3,346,52,202100,52,64,64,1,0.418203533
10106,3,347,8,202120,52,64,64,1,0.444870114
10107,3,347,28,202140,52,64,64,1,0.444870114
10108,3,347,48,202160,52,64,64,1,0.444870114
10109,3,348,4,202180,52,64,64,2,0.411469281
10110,3,348,24,202200,52,64,64,1,0.411469281
10111,3,348,44,202220,52,64,64,1,0.411469281
10112,3,349,0,202240,52,64,64,1,0.377381146
10113,3,349,20,202260,52,64,64,1,0.377381146
10114,3,349,40,202280,52,64,64,1,0.377381146
10115,3,349,60,202300,52,64,64,1,0.377381146
10116,3,350,16,202320,52,64,64,3,0.293441117
10117,3,350,36,202340,52,64,64,1,0.293441117
10118,3,350,56,202360,52,64,64,2,0.293441117
10119,3,351,12,202380,52,64,64,2,0.426196665
10120,3,351,32,202400,52,64,64,1,0.426196665
10121,3,351,52,202420,52,64,64,1,0.426196665
10122,3,352,8,202440,52,64,64,1,0.6775738
10123,3,352,28,202460,52,64,64,1,0.6775738
10124,3,352,48,202480,52,64,64,1,0.6775738
10125,3,353,4,202500,52,64,64,1,0.312705576
10126,3,353,24,202520,52,64,64,1,0.312705576
10127,3,353,44,202540,52,64,64,1,0.312705576
10128,3,354,0,202560,52,64,64,1,0.309583962
10129,3,354,20,202580,52,64,64,1,0.309583962
10130,3,354,40,202600,52,64,64,1,0.309583962
10131,3,354,60,202620,52,64,64,1,0.309583962
10132,3,355,16,202640,52,64,64,1,0.343232036
10133,3,355,36,202660,52,64,64,1,0.343232036
10134,3,355,56,202680,52,64,64,2,0.343232036
10135,3,356,12,202700,52,64,64,1,0.382483095
10136,3,356,32,202720,52,64,64,1,0.382483095
10137,3,356,52,202740,52,64,64,1,0.382483095
10138,3,357,8,202760,52,64,64,1,0.292228162
10139,3,357,28,202780,52,64,64,1,0.292228162
10140,3,357,48,202800,52,64,64,1,0.292228162
10141,3,358,4,202820,52,64,64,1,0.235299632
10142,3,358,24,202840,52,64,64,1,0.235299632
10143,3,358,44,202860,52,64,64,1,0.235299632
10144,3,359,0,202880,52,64,64,1,0.452320516
10145,3,359,20,202900,52,64,64,2,0.452320516
10146,3,359,40,202920,52,64,64,1,0.452320516
10147,3,359,60,202940,52,64,64,1,0.452320516
10148,3,360,16,202960,52,64,64,1,0.290714622
10149,3,360,36,202980,52,64,64,1,0.290714622
10150,3,360,56,203000,52,64,64,1,0.290714622
